label	text
1	nome_de_usuario:ada, senha:bubbles, email:ada@rocketmail.com, telefone:3724717365
1	nome_de_usuario:adah, senha:1234567890, email:adah@att.net, telefone:232841110
1	nome_de_usuario:adair, senha:superman, email:adair@laposte.net, telefone:3374008407
1	nome_de_usuario:adalia, senha:hannah, email:adalia@facebook.com, telefone:9817945805
1	nome_de_usuario:adaline, senha:amanda, email:adaline@bellsouth.net, telefone:8712121416
1	nome_de_usuario:adalyn, senha:loveyou, email:adalyn@yahoo.in, telefone:5965457527
1	nome_de_usuario:adam, senha:pretty, email:adam@hotmail.es, telefone:3846525912
1	nome_de_usuario:adan, senha:basquete, email:adan@charter.net, telefone:9475574781
1	nome_de_usuario:adara, senha:andrew, email:adara@yahoo.ca, telefone:7015275822
1	nome_de_usuario:adda, senha:angels, email:adda@yahoo.com.au, telefone:4063501634
1	nome_de_usuario:addi, senha:tweety, email:addi@rambler.ru, telefone:3519054749
1	nome_de_usuario:addia, senha:flower, email:addia@hotmail.de, telefone:5634683525
1	nome_de_usuario:addie, senha:playboy, email:addie@tiscali.it, telefone:5845556272
1	nome_de_usuario:addilyn, senha:olá, email:addilyn@shaw.ca, telefone:369456474
1	nome_de_usuario:addison, senha:elizabeth, email:addison@yahoo.co.jp, telefone:3497401952
1	nome_de_usuario:complementos, senha:gostosa, email:addons@sky.com, telefone:6866167950
1	nome_de_usuario:addy, senha:tinkerbell, email:addy@earthlink.net, telefone:9715232196
1	nome_de_usuario:ade, senha:charlie, email:ade@optonline.net, telefone:7040139908
1	nome_de_usuario:adel, senha:samantha, email:adel@freenet.de, telefone:4174927210
1	nome_de_usuario:adela, senha:barbie, email:adela@t-online.de, telefone:9351283852
1	nome_de_usuario:adelaida, senha:chelsea, email:adelaida@aliceadsl.fr, telefone nº:7040196951
1	nome_de_usuario:adelaide, senha:lovers, email:adelaide@virgilio.it, telefone:5512532799
1	nome_de_usuario:adele, senha:teamo, email:adele@home.nl, telefone:8520581144
1	nome_de_usuario:adelene, senha:jasmine, email:adelene@qq.com, telefone:4224251601
1	nome_de_usuario:adelheid, senha:brandon, email:adelheid@telenet.be, telefone:6773678517
1	nome_de_usuario:adelia, senha:666666, email:adelia@me.com, telefone:8065123791
1	nome_de_usuario:adelice, senha:shadow, email:adelice@yahoo.com.ar, telefone:2173563350
1	nome_de_usuario:adelina, senha:melissa, email:adelina@tiscali.co.uk, telefone:7992488218
1	nome_de_usuario:adelind, senha:eminem, email:adelind@yahoo.com.mx, telefone:3811185225
1	nome_de_usuario:adeline, senha:matthew, email:adeline@voila.fr, telefone:3624433300
1	nome_de_usuario:adella, senha:robert, email:adella@gmx.net, telefone:8711793987
1	nome_de_usuario:adelle, senha:danielle, email:adelle@mail.com, telefone:4645565305
1	nome_de_usuario:adelynn, senha:para sempre, email:adelynn@planet.nl, telefone:5319412624
1	nome_de_usuario:aden, senha:família, email:aden@tin.it, telefone:2565141474
1	nome_de_usuario:adena, senha:jonathan, email:adena@live.it, telefone:9616840478
1	nome_de_usuario:adeniyi, senha:987654321, email:adeniyi@ntlworld.com, telefone:6084430326
1	nome_de_usuario:adey, senha:computador, email:adey@arcor.de, telefone:3287661930
1	nome_de_usuario: adi, senha: qualquer que seja, email: adi@yahoo.co.id, telefone: 4054513793
1	nome_de_usuario:adiana, senha:dragon, email:adiana@frontiernet.net, telefone:6181575782
1	nome_de_usuario:adie, senha:vanessa, email:adie@hetnet.nl, telefone:1563331671
1	nome_de_usuario:adina, senha:cookie, email:adina@live.com.au, telefone:4348859771
1	nome_de_usuario:aditya, senha:naruto, email:aditya@yahoo.com.sg, telefone:3319778728
1	nome_de_usuario:admin, senha:verão, email:admin@zonnet.nl, telefone:3014903125
1	nome_de_usuario:adnan, senha:sweety, email:adnan@club-internet.fr, telefone:3848394131
1	nome_de_usuario:adon, senha:bob esponja, email:adon@juno.com, telefone:5530865453
1	nome_de_usuario:adonis, senha:joseph, email:adonis@optusnet.com.au, telefone:4149085358
1	nome_de_usuario:adora, senha:junior, email:adora@blueyonder.co.uk, telefone:812532676
1	nome_de_usuario:adore, senha:softball, email:adore@bluewin.ch, telefone:1724399052
1	nome_de_usuario:adoree, senha:taylor, email:adoree@skynet.be, telefone:7507381678
1	nome_de_usuario:adorne, senha:yellow, email:adorne@sympatico.ca, telefone:3413121678
1	nome_de_usuario:adrea, senha:daniela, email:adrea@windstream.net, telefone:4404365377
1	nome_de_usuario:adreanna, senha:lauren, email:adreanna@mac.com, telefone:4811707855
1	nome_de_usuario:adri, senha:mickey, email:adri@centurytel.net, telefone:5321988512
1	nome_de_usuario:adria, senha:princesa, email:adria@chello.nl, telefone:5071827462
1	nome_de_usuario:adriaens, senha:alexandra, email:adriaens@live.ca, telefone:2334747944
1	nome_de_usuario:adrian, senha:alexis, email:adrian@aim.com, telefone:3378815671
1	nome_de_usuario:adriana, senha:jesus, email:adriana@bigpond.net.au, telefone:3882644873
1	nome_de_usuario:adriane, senha:estrella, email:adriane@gmail.com, telefone no:6392948774
1	nome_de_usuario:adrianna, senha:miguel, email:adrianna@yahoo.com, telefone:5517336405
1	nome_de_usuario:adrianne, senha:william, email:adrianne@hotmail.com, telefone:7284556599
1	nome_de_usuario:adrie, senha:thomas, email:adrie@aol.com, telefone:9436135380
1	nome_de_usuario:adriel, senha:linda, email:adriel@hotmail.co.uk, telefone:8425910668
1	nome_de_usuario:adrien, senha:mylove, email:adrien@hotmail.fr, telefone:3246828276
1	nome_de_usuario:adriena, senha:angela, email:adriena@msn.com, telefone:3267218844
1	nome_de_usuario:adrienne, senha:poohbear, email:adrienne@yahoo.fr, telefone:9387081337
1	nome_de_usuario:advance, senha:patrick, email:advance@wanadoo.fr, telefone:2014692406
1	nome_de_usuario:ady, senha:iloveme, email:ady@orange.fr, telefone:4264378727
1	nome_de_usuario:aeriel, senha:sakura, email:aeriel@comcast.net, telefone:422279991
1	nome_de_usuario:aeriela, senha:adrian, email:aeriela@yahoo.co.uk, telefone nº:5081068304
1	nome_de_usuario:aeriell, senha:alexander, email:aeriell@yahoo.com.br, telefone:8890556755
1	nome_de_usuario:aerona, senha:destiny, email:aerona@yahoo.co.in, telefone:5517500683
1	nome_de_usuario:aeryn, senha:christian, email:aeryn@live.com, telefone:2545341746
1	nome_de_usuario:afif, senha:121212, email:afif@rediffmail.com, telefone:8653833180
1	nome_de_usuario:afke, senha:sayang, email:afke@free.fr, telefone:7745082411
1	nome_de_usuario:afton, senha:america, email:afton@gmx.de, telefone:4903635191
1	nome_de_usuario:afzal, senha:dancer, email:afzal@web.de, telefone:9721600714
1	nome_de_usuario:ag, senha:monica, email:ag@yandex.ru, telefone:9223864759
1	nome_de_usuario:agace, senha:richard, email:agace@ymail.com, telefone:4284670238
1	nome_de_usuario:agata, senha:112233, email:agata@libero.it, telefone:523248249
1	nome_de_usuario:agatha, senha:princess1, email:agatha@outlook.com, telefone:4187787820
1	nome_de_usuario:agathe, senha:555555, email:agathe@uol.com.br, telefone:5237913083
1	nome_de_usuario:agenia, senha:diamond, email:agenia@bol.com.br, telefone:7279397548
1	nome_de_usuario:aggi, senha:carolina, email:aggi@mail.ru, telefone:2521441943
1	nome_de_usuario:aggie, senha:steven, email:aggie@cox.net, telefone:840823539
1	nome_de_usuario:aggy, senha:rangers, email:aggy@hotmail.it, telefone:6475474393
1	nome_de_usuario:agna, senha:louise, email:agna@sbcglobal.net, telefone:6501975766
1	nome_de_usuario:agnella, senha:laranja, email:agnella@sfr.fr, telefone:7976186240
1	nome_de_usuario:agnes, senha:789456, email:agnes@live.fr, telefone:4262063370
1	nome_de_usuario:agnese, senha:999999, email:agnese@verizon.net, telefone:7493196092
1	nome_de_usuario:agnesse, senha:shorty, email:agnesse@live.co.uk, telefone:3408775511
1	nome_de_usuario:agneta, senha:11111, email:agneta@googlemail.com, telefone:2445794258
1	nome_de_usuario:agnola, senha:nathan, email:agnola@yahoo.es, telefone:4563265641
1	nome_de_usuario:agretha, senha:snoopy, email:agretha@ig.com.br, telefone:7706946798
1	nome_de_usuario:ahmad, senha:gabriel, email:ahmad@live.nl, telefone:6932404336
1	nome_de_usuario:ahmed, senha:hunter, email:ahmed@bigpond.com, telefone:7091377241
1	nome_de_usuario:ahmet, senha:cherry, email:ahmet@terra.com.br, telefone:2038309161
1	nome_de_usuario:aida, senha:killer, email:aida@yahoo.it, telefone:5362448902
1	nome_de_usuario:aidan, senha:sandra, email:aidan@neuf.fr, telefone:5094948799
1	nome_de_usuario:aideen, senha:alejandro, email:aideen@yahoo.de, telefone:8283806046
1	nome_de_usuario:aiden, senha:buster, email:aiden@alice.it, telefone:7354265118
1	nome_de_usuario:aigneis, senha:george, email:aigneis@rocketmail.com, telefone:2761014209
1	nome_de_usuario:aila, senha:brittany, email:aila@att.net, telefone:2217270644
1	nome_de_usuario:aile, senha:alejandra, email:aile@laposte.net, telefone:898109090
1	nome_de_usuario:ailee, senha:patricia, email:ailee@facebook.com, telefone:3430128818
1	nome_de_usuario:aileen, senha:rachel, email:aileen@bellsouth.net, telefone:9668529345
1	nome_de_usuario:ailene, senha:tequiero, email:ailene@yahoo.in, telefone:2196339664
1	nome_de_usuario:ailey, senha:7777777, email:ailey@hotmail.es, telefone:738659504
1	nome_de_usuario:aili, senha:cheese, email:aili@charter.net, telefone:1262660226
1	nome_de_usuario:ailina, senha:159753, email:ailina@yahoo.ca, telefone:6108571227
1	nome_de_usuario:ailis, senha:arsenal, email:ailis@yahoo.com.au, telefone:8196787176
1	nome_de_usuario:ailsa, senha:dolphin, email:ailsa@rambler.ru, telefone:9940133969
1	nome_de_usuario:ailsun, senha:antonio, email:ailsun@hotmail.de, telefone:1814884677
1	nome_de_usuario:ailyn, senha:heather, email:ailyn@tiscali.it, telefone:2511666514
1	nome_de_usuario:aime, senha:david, email:aime@shaw.ca, telefone:9684964673
1	nome_de_usuario:aimee, senha:ginger, email:aimee@yahoo.co.jp, telefone:7370445132
1	nome_de_usuario:aimil, senha:stephanie, email:aimil@sky.com, telefone:5160694903
1	nome_de_usuario:aindrea, senha:peanut, email:aindrea@earthlink.net, telefone:2806352490
1	nome_de_usuario:aine, senha:blink182, email:aine@optonline.net, telefone:8285173603
1	nome_de_usuario:ainslee, senha:querido, email:ainslee@freenet.de, telefone:9886506663
1	nome_de_usuario:ainsleigh, senha:222222, email:ainsleigh@t-online.de, telefone:1392951646
1	nome_de_usuario:ainsley, senha:beauty, email:ainsley@aliceadsl.fr, telefone nº:9692542028
1	nome_de_usuario:ainslie, senha:987654, email:ainslie@virgilio.it, telefone:8090649162
1	nome_de_usuario:air, senha:victoria, email:air@home.nl, telefone:4903430154
1	nome_de_usuario:aisha, senha:querido, email:aisha@qq.com, telefone:6901256203
1	nome_de_usuario:aisling, senha:00000, email:aisling@telenet.be, telefone:4189048059
1	nome_de_usuario:aislinn, senha:fernando, email:aislinn@me.com, telefone no:1854108916
1	nome_de_usuario:aislynn, senha:pokemon, email:aislynn@yahoo.com.ar, telefone:3117806035
1	nome_de_usuario:ajay, senha:maggie, email:ajay@tiscali.co.uk, telefone:1186280049
1	nome_de_usuario:ajit, senha:corazon, email:ajit@yahoo.com.mx, telefone:2657965492
1	nome_de_usuario:ajmal, senha:chicken, email:ajmal@voila.fr, telefone:909817957
1	nome_de_usuario:ajoy, senha:pepper, email:ajoy@gmx.net, telefone:9747582751
1	nome_de_usuario:akemi, senha:cristina, email:akemi@mail.com, telefone:657617356
1	nome_de_usuario: akihiko, senha: arco-íris, email: akihiko@planet.nl, telefone: 2391585299
1	nome_de_usuario:akin, senha:beijos, email:akin@tin.it, telefone:3045491779
1	nome_de_usuario:akio, senha:manuel, email:akio@live.it, telefone:8596079033
1	nome_de_usuario:akira, senha:myspace, email:akira@ntlworld.com, telefone:9166458028
1	nome_de_usuario:akram, senha:rebelde, email:akram@arcor.de, telefone no:4362725545
1	nome_de_usuario:akshay, senha:angel1, email:akshay@yahoo.co.id, telefone:4862721950
1	nome_de_usuario:al, senha:ricardo, email:al@frontiernet.net, telefone:7597549526
1	nome_de_usuario:aladin, senha:babygurl, email:aladin@hetnet.nl, telefone:4486156937
1	nome_de_usuario:alain, senha:heaven, email:alain@live.com.au, telefone:5838195956
1	nome_de_usuario:alaina, senha:55555, email:alaina@yahoo.com.sg, telefone:7748075627
1	nome_de_usuario:alaine, senha:beisebol, email:alaine@zonnet.nl, telefone:5064874577
1	nome_de_usuario:alameda, senha:martin, email:alameda@club-internet.fr, telefone:3076471467
1	nome_de_usuario:alan, senha:greenday, email:alan@juno.com, telefone:3266239077
1	nome_de_usuario:alana, senha:novembro, email:alana@optusnet.com.au, telefone nº:1392410457
1	nome_de_usuario:alanah, senha:alyssa, email:alanah@blueyonder.co.uk, telefone:9913437069
1	nome_de_usuario:alane, senha:madison, email:alane@bluewin.ch, telefone:7631563832
1	nome_de_usuario:alanis, senha:mãe, email:alanis@skynet.be, telefone:1320006342
1	nome_de_usuario:alanna, senha:123321, email:alanna@sympatico.ca, telefone:1161415136
1	nome_de_usuario:alannah, senha:123abc, email:alannah@windstream.net, telefone:9035916236
1	nome_de_usuario:alaric, senha:mahalkita, email:alaric@mac.com, telefone:2702979593
1	nome_de_usuario:alasdair, senha:batman, email:alasdair@centurytel.net, telefone:515166319
1	nome_de_usuario:alaska, senha:setembro, email:alaska@chello.nl, telefone:8599711079
1	nome_de_usuario: alastair, senha: dezembro, email: alastair@live.ca, telefone: 2401455742
1	nome_de_usuario: alayah, senha: morgan, email: alayah@aim.com, telefone: 7959256717
1	nome_de_usuario:alayna, senha:mariposa, email:alayna@bigpond.net.au, telefone nº:6070598211
1	nome_de_usuario:alayne, senha:maria, email:alayne@gmail.com, telefone:9714553400
1	nome_de_usuario:alb, senha:gabriela, email:alb@yahoo.com, telefone:3007530476
1	nome_de_usuario: alba, senha: iloveyou2, email: alba@hotmail.com, telefone: 4173780649
1	nome_de_usuario:albany, senha:bailey, email:albany@aol.com, telefone:3413139785
1	nome_de_usuario:albert, senha:jeremy, email:albert@hotmail.co.uk, telefone:9283287763
1	nome_de_usuario:alberta, senha:pamela, email:alberta@hotmail.fr, telefone:2950603744
1	nome_de_usuario:albertina, senha:kimberly, email:albertina@msn.com, telefone:9843339000
1	nome_de_usuario:albertine, senha:gemini, email:albertine@yahoo.fr, telefone:794095585
1	nome_de_usuario:alberto, senha:shannon, email:alberto@wanadoo.fr, telefone:2658715625
1	nome_de_usuario:albie, senha:fotos, email:albie@orange.fr, telefone:2557671777
1	nome_de_usuario:albina, senha:idiota, email:albina@comcast.net, telefone:2378380279
1	nome_de_usuario:albrecht, senha:sophie, email:albrecht@yahoo.co.uk, telefone:1618462852
1	nome_de_usuario:albus, senha:jessie, email:albus@yahoo.com.br, telefone:7621224115
1	nome_de_usuario:alden, senha:hellokitty, email:alden@yahoo.co.in, telefone:1237072468
1	nome_de_usuario:aldo, senha:claudia, email:aldo@live.com, telefone:3717126958
1	nome_de_usuario:aldric, senha:babygirl1, email:aldric@rediffmail.com, telefone:4903576253
1	nome_de_usuario:aldrich, senha:angelica, email:aldrich@free.fr, telefone:750656509
1	nome_de_usuario:aldrin, senha:austin, email:aldrin@gmx.de, telefone:1094202913
1	nome_de_usuario:aleah, senha:mahalko, email:aleah@web.de, telefone:189451004
1	nome_de_usuario:alec, senha:victor, email:alec@yandex.ru, telefone:9711743894
1	nome_de_usuario:alecia, senha:cavalos, email:alecia@ymail.com, telefone:4199864421
1	nome_de_usuario:aled, senha:tiffany, email:aled@libero.it, telefone:8693294235
1	nome_de_usuario:aleda, senha:mariana, email:aleda@outlook.com, telefone:7070913033
1	nome_de_usuario:aleece, senha:eduardo, email:aleece@uol.com.br, telefone no:6428544217
1	nome_de_usuario:aleen, senha:andres, email:aleen@bol.com.br, telefone:9911008361
1	nome_de_usuario:aleisha, senha:courtney, email:aleisha@mail.ru, telefone:7602357468
1	nome_de_usuario:alejandra, senha:booboo, email:alejandra@cox.net, telefone:9125257995
1	nome_de_usuario:alejandrina, senha:kissme, email:alejandrina@hotmail.it, telefone:6060808449
1	nome_de_usuario:alejandro, senha:harley, email:alejandro@sbcglobal.net, telefone:8548874966
1	nome_de_usuario:alen, senha:ronaldo, email:alen@sfr.fr, telefone:5882794947
1	nome_de_usuario:alena, senha:iloveyou1, email:alena@live.fr, telefone:9578922753
1	nome_de_usuario:alene, senha:precioso, email:alene@verizon.net, telefone:8787174159
1	nome_de_usuario:alesandro, senha:outubro, email:alesandro@live.co.uk, telefone:3043137579
1	nome_de_usuario: alese, senha: inuyasha, email: alese@googlemail.com, telefone: 9888948051
1	nome_de_usuario:alessandra, senha:peaches, email:alessandra@yahoo.es, telefone:5823145333
1	nome_de_usuario:alessia, senha:veronica, email:alessia@ig.com.br, telefone:7839670375
1	nome_de_usuario:aleta, senha:chris, email:aleta@live.nl, telefone:7799541063
1	nome_de_usuario:alethea, senha:888888, email:alethea@bigpond.com, telefone:1871165818
1	nome_de_usuario:alev, senha:adriana, email:alev@terra.com.br, telefone no:144413760
1	nome_de_usuario:alex, senha:cutie, email:alex@yahoo.it, telefone:3459238738
1	nome_de_usuario:alexa, senha:james, email:alexa@neuf.fr, telefone:9504128314
1	nome_de_usuario:alexander, senha:banana, email:alexander@yahoo.de, telefone:9630660069
1	nome_de_usuario:alexandra, senha:prince, email:alexandra@alice.it, telefone:4703828646
1	nome_de_usuario:alexandria, senha:amigo, email:alexandria@rocketmail.com, telefone nº:638347665
1	nome_de_usuario:alexandrina, senha:jesus1, email:alexandrina@att.net, telefone nº:1439403541
1	nome_de_usuario:alexandru, senha:crystal, email:alexandru@laposte.net, telefone:5416733768
1	nome_de_usuario:alexi, senha:celtic, email:alexi@facebook.com, telefone:8058837284
1	nome_de_usuario:alexia, senha:zxcvbnm, email:alexia@bellsouth.net, telefone:8102920651
1	nome_de_usuario:alexina, senha:edward, email:alexina@yahoo.in, telefone:1771349619
1	nome_de_usuario:alexine, senha:oliver, email:alexine@hotmail.es, telefone:2920127626
1	nome_de_usuario:alexis, senha:diana, email:alexis@charter.net, telefone:8027482335
1	nome_de_usuario:alexus, senha:samsung, email:alexus@yahoo.ca, telefone:5897449996
1	nome_de_usuario:alf, senha:freedom, email:alf@yahoo.com.au, telefone:2695750901
1	nome_de_usuario:alfi, senha:angelo, email:alfi@rambler.ru, telefone:4313354355
1	nome_de_usuario:alfie, senha:kenneth, email:alfie@hotmail.de, telefone:5073656586
1	nome_de_usuario:alfons, senha:master, email:alfons@tiscali.it, telefone:5805371708
1	nome_de_usuario:alfonse, senha:scooby, email:alfonse@shaw.ca, telefone:9318851470
1	nome_de_usuario:alfonso, senha:carmen, email:alfonso@yahoo.co.jp, telefone:5097792292
1	nome_de_usuario:alfonzo, senha:456789, email:alfonzo@sky.com, telefone:4618543107
1	nome_de_usuario:alfred, senha:sebastian, email:alfred@earthlink.net, telefone:5939992050
1	nome_de_usuario:alfreda, senha:rebecca, email:alfreda@optonline.net, telefone:3673642468
1	nome_de_usuario:alfredo, senha:jackie, email:alfredo@freenet.de, telefone:2071663295
1	nome_de_usuario:alfy, senha:homem-aranha, email:alfy@t-online.de, telefone:4361052742
1	nome_de_usuario:ali, senha:christopher, email:ali@aliceadsl.fr, telefone:9658152191
1	nome_de_usuario:alia, senha:karina, email:alia@virgilio.it, telefone:5701540588
1	nome_de_usuario:aliana, senha:johnny, email:aliana@home.nl, telefone:2143214387
1	nome_de_usuario:alica, senha:hotmail, email:alica@qq.com, telefone:6098212502
1	nome_de_usuario:alice, senha:0123456789, email:alice@telenet.be, telefone:2434090540
1	nome_de_usuario:alicea, senha:escola, email:alicea@me.com, telefone:3871209711
1	nome_de_usuario:alicia, senha:barcelona, ​​email:alicia@yahoo.com.ar, telefone:1758718791
1	nome_de_usuario:alida, senha:agosto, email:alida@tiscali.co.uk, telefone:1514664916
1	nome_de_usuario:alidia, senha:orlando, email:alidia@yahoo.com.mx, telefone:4602352242
1	nome_de_usuario: alie, senha: samuel, email: alie@voila.fr, telefone: 5507001445
1	nome_de_usuario:alika, senha:cameron, email:alika@gmx.net, telefone:9735300754
1	nome_de_usuario:alikee, senha:slipknot, email:alikee@mail.com, telefone:247014484
1	nome_de_usuario:alina, senha:cutiepie, email:alina@planet.nl, telefone:3958112707
1	nome_de_usuario:aline, senha:monkey1, email:aline@tin.it, telefone:5019976253
1	nome_de_usuario:alis, senha:50cent, email:alis@live.it, telefone:9908593807
1	nome_de_usuario:alisa, senha:bonita, email:alisa@ntlworld.com, telefone:2294406987
1	nome_de_usuario:alisha, senha:kevin, email:alisha@arcor.de, telefone:1772217190
1	nome_de_usuario:alison, senha:vadia, email:alison@yahoo.co.id, telefone:4419057519
1	nome_de_usuario:alissa, senha:maganda, email:alissa@frontiernet.net, telefone:7579316924
1	nome_de_usuario:alistair, senha:babyboy, email:alistair@hetnet.nl, telefone:5836305554
1	nome_de_usuario:alisun, senha:casper, email:alisun@live.com.au, telefone:4787649676
1	nome_de_usuario:alivia, senha:brenda, email:alivia@yahoo.com.sg, telefone no:4643327524
1	nome_de_usuario:alix, senha:adidas, email:alix@zonnet.nl, telefone:4805391414
1	nome_de_usuario:aliyah, senha:kitten, email:aliyah@club-internet.fr, telefone:4372466811
1	nome_de_usuario:aliza, senha:karen, email:aliza@juno.com, telefone:9925874271
1	nome_de_usuario:alize, senha:mustang, email:alize@optusnet.com.au, telefone:1722549830
1	nome_de_usuario:alka, senha:isabel, email:alka@blueyonder.co.uk, telefone:9119350556
1	nome_de_usuario:alkarim, senha:natalie, email:alkarim@bluewin.ch, telefone:618612948
1	nome_de_usuario:alla, senha:cuteako, email:alla@skynet.be, telefone:8604027844
1	nome_de_usuario:allan, senha:javier, email:allan@sympatico.ca, telefone:1836834533
1	nome_de_usuario:alleen, senha:789456123, email:alleen@windstream.net, telefone:1196861002
1	nome_de_usuario:allegra, senha:123654, email:allegra@mac.com, telefone:1801548127
1	nome_de_usuario:allen, senha:sarah, email:allen@centurytel.net, telefone:8740946047
1	nome_de_usuario:allene, senha:bowwow, email:allene@chello.nl, telefone:8208550935
1	nome_de_usuario:alli, senha:portugal, email:alli@live.ca, telefone:2158376555
1	nome_de_usuario:allianora, senha:laura, email:allianora@aim.com, telefone:9092230944
1	nome_de_usuario:allie, senha:777777, email:allie@bigpond.net.au, telefone:2049009384
1	nome_de_usuario:allina, senha:marvin, email:allina@gmail.com, telefone:4811897796
1	nome_de_usuario:allis, senha:denise, email:allis@yahoo.com, telefone:9645539937
1	nome_de_usuario: allisan, senha: tigres, email: allisan@hotmail.com, telefone: 6390895498
1	nome_de_usuario:allison, senha:vôlei, email:allison@aol.com, telefone:1253178474
1	nome_de_usuario:allissa, senha:jasper, email:allissa@hotmail.co.uk, telefone:8120976902
1	nome_de_usuario:allister, senha:rockstar, email:allister@hotmail.fr, telefone:6891700351
1	nome_de_usuario:allix, senha:janeiro, email:allix@msn.com, telefone:7054381952
1	nome_de_usuario:allsun, senha:fuckoff, email:allsun@yahoo.fr, telefone:9598919427
1	nome_de_usuario:allx, senha:alicia, email:allx@wanadoo.fr, telefone:1787714367
1	nome_de_usuario:ally, senha:nicholas, email:ally@orange.fr, telefone:5314876459
1	nome_de_usuario:allyce, senha:flores, email:allyce@comcast.net, telefone:2401294357
1	nome_de_usuario:allyn, senha:cristian, email:allyn@yahoo.co.uk, telefone:8287954997
1	nome_de_usuario:allys, senha:tintin, email:allys@yahoo.com.br, telefone:3517980739
1	nome_de_usuario:allyson, senha:bianca, email:allyson@yahoo.co.in, telefone:3297785993
1	nome_de_usuario:alma, senha:chrisbrown, email:alma@live.com, telefone:9411935184
1	nome_de_usuario:almeda, senha:chester, email:almeda@rediffmail.com, telefone:7351888689
1	nome_de_usuario:almeria, senha:101010, email:almeria@free.fr, telefone:4586157751
1	nome_de_usuario:almerinda, senha:smokey, email:almerinda@gmx.de, telefone no:1278423080
1	nome_de_usuario:almeta, senha:silver, email:almeta@web.de, telefone:2615185980
1	nome_de_usuario:almira, senha:internet, email:almira@yandex.ru, telefone:8090424692
